
23378.04	0.00410176970690743
23378.06	0.00419164930023465
23378.09	0.00430268022761006
23378.11	0.0043418272157409
23378.13	0.0045275292133441
23378.16	0.00452547653127627
23378.18	0.00470227540535022
23378.20	0.00476892680998666
23378.23	0.00487610568856467
23378.25	0.00501947223608653
23378.27	0.00506620643251229
23378.30	0.00527069581880439
23378.32	0.00530058901550636
23378.34	0.00552640556649321
23378.37	0.00558403298472659
23378.39	0.00576195770474838
23378.41	0.00593454757063324
23378.44	0.00600210296333955
23378.46	0.00627828456393393
23378.48	0.00640630053308823
23378.51	0.00652001792757388
23378.53	0.00679052294667304
23378.55	0.0069738699394583
23378.58	0.00706818801486928
23378.60	0.00727967486485833
23378.63	0.0075553667224654
23378.65	0.00777453945783539
23378.67	0.00791976232664653
23378.70	0.00809246279033921
23378.72	0.008348811621169
23378.74	0.00864547500860378
23378.77	0.00891880159632691
23378.79	0.00911906078203561
23378.81	0.00931679178132909
23378.84	0.00953125086462043
23378.86	0.00977056332834136
23378.88	0.0100470737421787
23378.91	0.0103071845541301
23378.93	0.0105194224095926
23378.95	0.0106595872499175
23378.98	0.0107715436888883
23379.00	0.0109199401187477
23379.02	0.0110935786770198
23379.05	0.0112504600117519
23379.07	0.0113280390758368
23379.09	0.0113736533866756
23379.12	0.0113546083779433
23379.14	0.0112934703071397
23379.16	0.0112085298662118
23379.19	0.0111046010399803
23379.21	0.0109668630599353
23379.23	0.0108259733734986
23379.26	0.010636191177728
23379.28	0.0104285461114704
23379.30	0.0102137181480656
23379.33	0.00996144885314085
23379.35	0.00970868087468749
23379.38	0.0094656812654874
23379.40	0.0092401683617753
23379.42	0.00904310028706639
23379.45	0.00881375685808237
23379.47	0.00852565089324462
23379.49	0.00822313476253691
23379.52	0.00803142372775273
23379.54	0.00784839495201331
23379.56	0.00755438458744149
23379.59	0.00735096773498029
23379.61	0.00720665349007528
23379.63	0.00693874255249239
23379.66	0.00683998831291579
23379.68	0.00660728853848257
23379.70	0.00646884293114623
23379.73	0.00627770011743454
23379.75	0.00613695513531533
23379.77	0.0059645745443243
23379.80	0.00586537526446715
23379.82	0.00569593611158041
23379.84	0.00559315862839611
23379.87	0.00541801474786547
23379.89	0.00533352034061167
23379.91	0.0051563433147517
23379.94	0.00511695294521743
23379.96	0.00492651709653476
23379.98	0.00490338096230676
23380.01	0.00473743126959599
23380.03	0.00468413173563855
23380.05	0.00458666923872151
23380.08	0.00446429640681515
23380.10	0.00443496315290665
23380.13	0.00428746309510044
23380.15	0.00424264250565483
23380.17	0.00416947510202973
23380.20	0.00406028559504135
23380.22	0.00404920429073421
23380.24	0.00394257409649018
23380.27	0.00385503659386562
23380.29	0.00382904478450406
23380.31	0.003717823456711
23380.34	0.00368660639762684
23380.36	0.00364598289564853
23380.38	0.00355150587728022
23380.41	0.00350952010170503
23380.43	0.0034794451139956
23380.45	0.00341185197233692
23380.48	0.003341802499725
23380.50	0.00330075183854883
23380.52	0.00327048347024131
23380.55	0.00322364860994257
23380.57	0.00316170887059782
23380.59	0.00311175475476125
23380.62	0.00307238193517852
23380.64	0.00302905838971238
23380.66	0.00300887726996629
23380.69	0.00296195101746707
23380.71	0.00292456498485111
23380.73	0.00287863841732734
23380.76	0.00285056942219203
23380.78	0.00280859490507632
23380.80	0.00277789871530861
23380.83	0.00273990605040546
23380.85	0.00270895124720092
23380.88	0.00267562753166967
23380.90	0.00265016188972315
23380.92	0.00262699628482181
23380.95	0.00258480057209047
23380.97	0.00255560142630223
23380.99	0.00251404512784302
23381.02	0.00249524813635044
23381.04	0.00248122572507017
23381.06	0.00244423009609317
23381.09	0.00241378192356516
23381.11	0.00239836611235886
23381.13	0.00238055324267715
23381.16	0.00233299188061089
23381.18	0.00231251704752488
23381.20	0.00229948074484245
23381.23	0.00226401229278057
23381.25	0.00225382702939545
23381.27	0.00223261112477083
23381.30	0.00219941522586778
23381.32	0.0021913131086173
23381.34	0.00215386813465466
23381.37	0.00215245751590826
23381.39	0.0021160953408425
23381.41	0.00211428835809622
23381.44	0.00208378687345127
23381.46	0.00206370244400423
23381.48	0.0020485568358254
23381.51	0.00202628164261634
23381.53	0.00201211717606794
23381.55	0.0019977384676583
23381.58	0.00197574473593619
23381.60	0.00196712241163159
23381.63	0.00194257632091951
23381.65	0.00192314421985989
23381.67	0.00191503978469129
23381.70	0.00189104502736249
23381.72	0.00187501993481972
23381.74	0.00187099371103157
23381.77	0.00184754200880702
23381.79	0.00182925164799097
23381.81	0.00181757265193799
23381.84	0.00180957351647863
23381.86	0.00179255933515757
23381.88	0.00177644185702083
23381.91	0.00176068498071857
23381.93	0.0017524533911841
23381.95	0.00174125917115101
23381.98	0.00172704702171541
23382.00	0.00171486040159243
